video1.webm,0.8175471701693511,1
video1000.webm,0.8560841384891966,1
video1002.webm,0.8712504641677724,1
video1008.webm,0.9176091172630422,1
video1010.webm,0.8428966723814096,1
video1011.webm,0.906390572232877,1
video1013.webm,0.8751959794633504,1
video1016.webm,0.8501189743072428,1
video1018.webm,0.8834793577836785,1
video1026.webm,0.8987688568256013,1
video1029.webm,0.9006153651095411,1
video103.webm,0.8462026218868552,1
video1034.webm,0.8035323804568761,1
video1037.webm,0.8712567351835084,1
video1058.webm,0.8880488591214353,1
video1059.webm,0.8569815851716891,1
video1062.webm,0.8576257676753555,1
video1068.webm,0.8712397902595288,1
video1072.webm,0.8589506282432878,1
video1082.webm,0.8719001091571281,1
video1087.webm,0.8061664649808321,1
video109.webm,0.836232855400332,1
video1092.webm,0.8374423657333689,1
video1094.webm,0.9003378686434622,1
video1096.webm,0.8844734471640887,1
video1098.webm,0.8131325984305557,1
video11.webm,0.849219877401321,1
video1101.webm,0.9047256887542676,1
video1108.webm,0.8516519429042892,1
video111.webm,0.8669408333693359,1
video1113.webm,0.87546624148949,1
video1120.webm,0.7596223773798368,1
video1123.webm,0.8991976418761556,1
video1126.webm,0.8834066087335393,1
video1130.webm,0.8333865414879976,1
video1138.webm,0.9012683360200621,1
video1140.webm,0.9126722949291511,1
video1141.webm,0.8070197514650389,1
video1142.webm,0.8748079484050088,1
video1151.webm,0.8342645525672521,1
video1155.webm,0.8618400230624121,1
video1157.webm,0.9175812634123013,1
video1158.webm,0.8935474045380699,1
video116.webm,0.8098381384022388,1
video1169.webm,0.8733130283206776,1
video117.webm,0.8803714235086021,1
video1172.webm,0.8775269671618975,1
video1179.webm,0.8408808040589366,1
video118.webm,0.8907983865365566,1
video1180.webm,0.8728709145422294,1
video1187.webm,0.8374174945917678,1
video1206.webm,0.875484989535833,1
video1209.webm,0.7889370378639797,1
video1218.webm,0.888156682943393,1
video1226.webm,0.827369415214053,1
video1227.webm,0.8927477341452132,1
video1232.webm,0.8908575103151477,1
video1237.webm,0.9130644739696214,1
video1240.webm,0.8237001491476478,1
video1248.webm,0.8348069339029032,1
video1252.webm,0.8004784878112727,1
video1262.webm,0.884815613972824,1
video1268.webm,0.884104326731364,1
video1269.webm,0.8631126447310062,1
video127.webm,0.7983574930024613,1
video1271.webm,0.7885816257732587,1
video1276.webm,0.8900094441389115,1
video1279.webm,0.8239454011693512,1
video1287.webm,0.8649067183553063,1
video1292.webm,0.8439307674013563,1
video1302.webm,0.8742763066853847,1
video1303.webm,0.8188487703609927,1
video1304.webm,0.866222062500807,1
video1306.webm,0.7420274337692249,1
video1308.webm,0.868476613642017,1
video1313.webm,0.8969828107546286,1
video1314.webm,0.9091206406435185,1
video1316.webm,0.8644445909172895,1
video1318.webm,0.8377302225222932,1
video1320.webm,0.7813610305342107,1
video1323.webm,0.8825401286284901,1
video1326.webm,0.8372083872191933,1
video1327.webm,0.9288144607446642,1
video1331.webm,0.843305856797191,1
video1334.webm,0.8618099840325266,1
video1339.webm,0.8759069293178718,1
video134.webm,0.8245739605488351,1
video1344.webm,0.8380368709274105,1
video1349.webm,0.8558299930886206,1
video135.webm,0.8599783907182682,1
video1350.webm,0.8676764781728561,1
video1360.webm,0.8735698646911273,1
video1361.webm,0.8758631067479312,1
video1362.webm,0.8756561741335509,1
video1370.webm,0.8694882607627009,1
video1372.webm,0.9125499199880958,1
video1374.webm,0.8791033963147319,1
video1376.webm,0.8847326707698812,1
video1379.webm,0.9056063149160642,1
video1381.webm,0.7530296515576969,1
video1384.webm,0.8757298825209433,1
video139.webm,0.8043756332250651,1
video1390.webm,0.9267486187805534,1
video1391.webm,0.9108111180724889,1
video1396.webm,0.8410571654051118,1
video14.webm,0.8521590803390144,1
video1400.webm,0.8036727467073208,1
video1418.webm,0.8923527136965439,1
video1424.webm,0.8819862196439039,1
video1425.webm,0.8738372593643737,1
video144.webm,0.8729601572441648,1
video1442.webm,0.848096862531516,1
video1448.webm,0.8401885102223102,1
video1450.webm,0.8680581051908725,1
video1468.webm,0.8825066960091832,1
video1469.webm,0.8760340801780968,1
video147.webm,0.8891425601101504,1
video1475.webm,0.8892344488073547,1
video148.webm,0.810134125425058,1
video1495.webm,0.8536544630190184,1
video15.webm,0.8805154383202951,1
video1500.webm,0.8852409594901924,1
video1501.webm,0.8920557728929895,1
video1512.webm,0.8972263797784863,1
video152.webm,0.8832216217711526,1
video1520.webm,0.8210625325825971,1
video1521.webm,0.8843472501036957,1
video1523.webm,0.9081292010018871,1
video1532.webm,0.8724904505833403,1
video1545.webm,0.8185532180060973,1
video1552.webm,0.8751265635197559,1
video1557.webm,0.7665250857989221,1
video1566.webm,0.8312453871550853,1
video1567.webm,0.8819235597376534,1
video1568.webm,0.8916042111890723,1
video1577.webm,0.8355492333771823,1
video1578.webm,0.8578086323768117,1
video1579.webm,0.8480144898000763,1
video1582.webm,0.9030839008661227,1
video1585.webm,0.9162701448885864,1
video1587.webm,0.8581564341951835,1
video1588.webm,0.7689940982797852,1
video1589.webm,0.8917368044074112,1
video1616.webm,0.8482775173265444,1
video1617.webm,0.8412499320362437,1
video1620.webm,0.8756540092389945,1
video1621.webm,0.7594699699142367,1
video1622.webm,0.8693024660294302,1
video1623.webm,0.8934376618823963,1
video1624.webm,0.8488137087492416,1
video1626.webm,0.8417504596936012,1
video1635.webm,0.8205907386763821,1
